,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
1038,G3200030002206,,4.13559322034,3.37037037037,4.10754716981,,1.25,1.25,5.0,4.47058823529,3.8,,4.7619047619,4.2,4.63571428571,4.46305418719,,4.16666666667,3.71428571429,3.0966029724,,3.61788617886,3.77272727273,2.66666666667,,2.0,5.0,5.0,3.2,3.66391184573,,,4.33333333333,,,4.51282051282,,3.76388888889,2.90700483092,,,,4.10526315789,5.0,,,,4.14285714286,,,3.21428571429,4.10526315789,3.2,3.55555555556,3.97872340426,,4.55164319249,,4.5652173913,5.0,4.5,5.0,5.0,,4.5,,4.16216216216,3.42307692308,3.91666666667,,,5.0,4.22687861272,4.5,3.0,,,,2.42307692308,2.75,,,4.14285714286,,,3.93617021277,3.63636363636,,4.5,2.72727272727,3.16666666667,,4.25806451613,,,4.0,4.33333333333,3.3,,,3.66774193548,4.22932917317,,4.11111111111,,3.74468085106,3.89908256881,,,3.51923076923,3.88571428571,,3.52941176471,4.16216216216,3.97674418605,,3.85714285714,,,2.73333333333,3.6062992126,,,4.72727272727,4.08333333333,,,,4.25,3.7,3.7,5.0,,4.13333333333,,3.57065217391,5.0,4.42857142857,4.42857142857,,3.37037037037,,,,3.71287320667,,2.66666666667,4.07637401856,,4.2,,,3.92857142857,5.0,,3.51351351351,,4.13559322034,3.46666666667,,,3.74431818182,,,,,,4.36842105263,,,,,,,,,,,3.64928292047,,3.21428571429,
1039,G3200030002207,,,,,,,,,,,,,,,,,,,,,,3.63636363636,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,3.66666666667,,,,,,,3.63636363636,,,,,,,,,,,,,,,,,,,,,,4.18852459016,,,,,,,,,,,,,,,,,,3.63636363636,,,,,,,,,,,,,,,,,,,,,,,,,4.12307692308,,2.4,,,,,,,,,,,,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,
1040,G3200030002302,3.89732142857,3.81888246628,3.65897522905,3.79626666667,2.65217391304,,,,3.52057133985,3.66222222222,,,,4.28571428571,3.59090909091,2.83333333333,4.18548387097,,2.87441860465,4.18181818182,3.71394611727,4.20382165605,3.05769230769,,,3.33333333333,,3.92371705964,3.46706231454,3.57461406518,2.73214285714,2.93103448276,1.61538461538,,,4.37878787879,,3.22261484099,5.0,4.05,,3.1746031746,,3.04545454545,,4.01063829787,4.28169014085,3.46153846154,,3.80201342282,4.41379310345,3.52401746725,3.675,,4.0,2.71428571429,2.78260869565,4.93333333333,2.70081967213,2.9,,3.50138931769,,4.18181818182,,3.83490566038,2.87351778656,4.41666666667,4.2,,,3.49310710498,4.33333333333,1.0,,,3.78571428571,3.34090909091,,,3.5,4.0625,5.0,,4.65,4.0,,3.11111111111,4.04166666667,,4.0,2.60784313725,3.24137931034,3.4559084314,3.46696931747,3.6125,3.49553571429,3.17391304348,,3.86334841629,3.46918767507,4.21621621622,2.8,,,3.94262295082,3.73756906077,4.16666666667,4.29333333333,,,3.11538461538,3.77806788512,3.91431218157,,3.53333333333,,3.77611940299,4.23595505618,3.7671154397,,,,4.125,,4.51960784314,4.23674096849,,,,,,,,3.61271676301,,,3.70588235294,,3.32857142857,2.65217391304,,4.05,3.70021160376,3.79166666667,3.41002949853,4.13294797688,,,,3.92063492063,3.91171993912,4.29333333333,3.98706004141,3.75,4.0,4.11111111111,2.98058252427,4.11111111111,3.70471964502,3.47943262411,,,,,,,4.6,4.5,,2.66666666667,,2.42857142857,,,4.59550561798,,,,3.76940133038,4.2
1041,G3200030002303,,3.64705882353,,2.17647058824,,,,,2.54166666667,2.97183098592,,,,,,,,,,,3.09960159363,4.69230769231,,,,,,4.14778325123,2.85714285714,3.22033898305,4.14778325123,,,,,,,,,,,3.33333333333,,,,,5.0,,,,,4.14778325123,,,,,,,,,,2.51955307263,,,,,,,,,,3.33333333333,,,,,,,,,,,,,4.5,,,,,,,,,2.51955307263,2.51955307263,,,,,3.35185185185,3.56643356643,,,,,,2.72727272727,,,,,4.21052631579,,,4.21052631579,,,2.72727272727,,3.1873015873,,,,,,,,,,,,,,,3.35185185185,,,,,2.75862068966,,,,3.41926851026,,,,,,,,3.5,,,,,,3.10638297872,,3.96875,4.15277777778,,,,,,,,,,,,,,,,,,,,
1042,G3200030002403,4.11224489796,4.3125,3.71526586621,2.94805194805,4.33333333333,,,4.6,3.54205607477,2.53125,,,,,3.88888888889,,4.0,,3.02,,3.1540247678,3.70760233918,2.92857142857,,,4.52380952381,4.5,4.08637873754,2.39226519337,2.89705882353,,,2.0,,,,3.14285714286,2.77419354839,,,4.9,2.91176470588,,4.0,,3.58252427184,,3.54166666667,5.0,,3.25,,,,,,,,,1.57142857143,,3.48252279635,,,,4.06282722513,3.08208955224,2.33333333333,,,5.0,3.29268292683,,3.88888888889,5.0,,,,,,,4.86363636364,4.86363636364,,4.22222222222,,,,4.69230769231,,4.57142857143,4.33333333333,3.66666666667,3.48622366288,3.45752143414,,2.5,,2.33333333333,3.10526315789,4.48275862069,3.15555555556,4.2,,,5.0,2.94606741573,4.0,,,5.0,3.41463414634,3.90816326531,2.75789473684,,,,3.78431372549,,3.22916666667,,,,3.72727272727,,,3.47896440129,,,,2.125,,2.125,2.38461538462,2.7,,,,4.4,,4.33333333333,,,3.37815927515,,,3.66666666667,,,,3.66666666667,3.88653555219,4.5,,,,1.75,2.03529411765,,3.87111111111,4.14285714286,,3.33333333333,,4.8,,,,3.33333333333,,,,,,,3.76354679803,,4.8,,3.97222222222,
1043,G3200030002404,,,2.45098039216,,1.0,,,,4.07216494845,,,,,,3.0,,4.33333333333,1.33333333333,3.25,,3.60538116592,4.0,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,4.41176470588,,,,,4.0,,,4.19178082192,,,,4.0,,,,3.36666666667,,,,3.66666666667,3.28571428571,1.33333333333,,,4.5,3.5,,,,,,,2.0,,,,,,,,,,,,,1.0,4.25,3.36666666667,3.36666666667,,,,,2.94545454545,4.33333333333,,,,,4.0,3.13043478261,,,,,3.66666666667,,,,,,3.36842105263,3.2,3.5867768595,,,,,,,4.38571428571,,,,,,,,3.94285714286,,,3.33333333333,,,1.0,,,3.12643678161,,,,,,,3.66666666667,3.02173913043,,,,,,,,,,,4.83333333333,,,3.5,3.0,,,,,,,,3.0,,,,3.94285714286,,
1044,G3200030002405,,,4.08620689655,,,,,,2.71052631579,3.375,,,,,1.0,,,4.0,,,4.1106870229,4.81818181818,,,,,,,,,,,1.0,,,,,3.95977011494,,,,3.33333333333,,,,,,3.58974358974,,,,,,4.16666666667,,4.21739130435,,4.33333333333,4.6,,,3.03804347826,,,,2.8,3.42592592593,4.0,,,,4.11538461538,,,,,,,,,,,,,2.75,,,,,,,5.0,,3.04469273743,2.97837837838,,,3.99598393574,,3.30622009569,4.08544303797,,,,,3.25,,4.0,,,,,2.8,4.10714285714,4.12745098039,3.9375,,2.71052631579,,3.93333333333,,,,,,,,,,,,,,,3.94117647059,,,1.0,,,,,,4.07045009785,,3.67391304348,4.14873417722,,,,,4.0,,,,4.6,,,,3.63602941176,3.375,,4.81818181818,,4.06617647059,,,4.23333333333,,,1.0,2.75,,,3.41085271318,3.6,,,4.06060606061,,
1045,G3200030002406,,,,4.14634146341,1.5,,,4.66666666667,,,,,,4.61904761905,4.61904761905,4.17054263566,1.85,,,,2.16666666667,2.75,,,,,,,,2.93269230769,4.29545454545,,,,,,4.14634146341,3.09523809524,,,,4.29545454545,,2.61538461538,,2.63636363636,,4.17054263566,,3.36842105263,3.62313432836,,3.33333333333,,,,2.61538461538,,,2.52173913043,4.0,4.66666666667,,,,3.48051948052,3.97413793103,4.33333333333,,1.85,1.85,3.6766743649,,,,3.71551724138,,,1.85,,,,,,2.5,,,,,,,1.91428571429,,,1.0,,,3.71551724138,,1.97727272727,4.23826714801,3.0,,,,4.0,,,,,,2.23076923077,3.57142857143,3.9,,2.07692307692,,,3.16666666667,2.17647058824,,,,,,,,,,,,,4.78571428571,,1.86274509804,,4.0,2.72727272727,,,1.5,,,3.91220368745,,2.75,,,,,3.81818181818,3.02366863905,,,4.0,,,,,,4.28458498024,,,,2.88888888889,,4.61904761905,,,,,,,,,,4.78571428571,,,3.28571428571,
1046,G3200030002501,,3.97619047619,,3.05194805195,,2.51219512195,2.51219512195,2.5,5.0,2.88709677419,,,,3.71428571429,3.75,3.8,3.85714285714,3.22222222222,3.66666666667,,3.44230769231,3.46913580247,,4.46153846154,,3.54545454545,2.16666666667,2.54838709677,3.78661087866,3.41025641026,,,5.0,,,,3.26530612245,2.61386138614,,,,3.8,,,,3.13636363636,,4.0,4.5,3.21276595745,4.37837837838,,2.0,,3.94285714286,,4.33333333333,4.7,,,,3.1,,2.77777777778,1.0,3.25675675676,3.38853503185,4.63461538462,4.90909090909,,2.5,3.91089108911,5.0,3.85714285714,,,3.69230769231,,3.66055045872,,,3.31578947368,,,4.04166666667,3.0,,,2.73333333333,,5.0,3.85714285714,3.77777777778,2.0,3.57894736842,2.51219512195,4.38461538462,4.37058823529,4.71428571429,,,3.33333333333,4.34782608696,,,2.94117647059,4.5,2.2,4.90909090909,,,,3.08333333333,3.81481481481,,,3.85714285714,,3.2,3.44230769231,,,3.71428571429,4.10526315789,2.66666666667,,,,,,,,,5.0,3.40677966102,,,4.97222222222,,3.66666666667,,,,3.71360834519,,,,,,,3.0,3.35135135135,4.90909090909,,3.89690721649,,4.29411764706,3.4387755102,3.75,3.1,4.00528541226,,,1.0,,,3.71428571429,,2.85714285714,,,,,4.9,,,,,,3.41176470588,
1047,G3200030002504,,,,3.89156626506,,,,4.66666666667,4.52964426877,4.1359223301,,,,3.94736842105,4.109375,2.9298245614,,4.5,1.6,,3.9192139738,3.62857142857,,,,3.73333333333,3.6,2.97402597403,,,2.86206896552,,,4.17777777778,,,,,5.0,,,3.29104477612,,,,,4.23076923077,4.13567839196,5.0,,,2.72727272727,3.51851851852,,,,3.2,,,,,4.66666666667,,,,3.46666666667,3.74329501916,4.5,,,4.66666666667,3.375,,,5.0,,,4.08064516129,,,3.0,3.66666666667,,,5.0,,,,4.66666666667,,4.66666666667,,4.41975308642,,,4.48589341693,4.0,,,4.32907348243,3.23225806452,,2.6,,3.18181818182,4.43428571429,,,4.375,,,4.08064516129,5.0,3.53349282297,4.14975845411,,,4.125,3.18518518519,3.91810344828,4.16666666667,,,,,,,,,,,,,,4.44117647059,,4.16666666667,,2.75,3.9192139738,,,,3.82496343247,,3.78409090909,,,,4.16666666667,,3.70895522388,4.73333333333,,,,,,,,,4.0,2.75,,3.88095238095,3.51851851852,3.94736842105,2.75,,,,,2.90909090909,,,,,3.80487804878,,5.0,
1048,G3200030002505,,,,3.67272727273,,,,,,,,,,,,,,,,,,4.05084745763,,,,3.96341463415,,,,3.0,,,,,,,,,,,,3.38888888889,,,4.11111111111,,,,4.23076923077,,,,2.25,,3.51515151515,3.38888888889,2.0,,,,,,,,,,3.0,3.66666666667,,,,3.42307692308,,,,,,,3.44117647059,,4.33333333333,,,,3.425,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,2.0,,,3.66666666667,,,,,3.35294117647,3.75,,,,,,,,,,,,,,,,,,4.0,,,,,,3.92283950617,,,3.93949044586,,,,,4.06666666667,,,,,,,,3.16666666667,,,,,,,,4.86666666667,,,,3.11111111111,,,,,,,,,
1049,G3200030002506,,4.25,4.5,,,,,,3.74074074074,,,,,,,,3.0,,,4.5,4.32624113475,4.43243243243,,,,4.80519480519,4.81034482759,3.81538461538,,,,,,,,,,,,5.0,,3.7037037037,,,,,,3.8,,3.64705882353,4.0,3.81538461538,,4.12727272727,,3.70512820513,,,5.0,3.33333333333,,3.27272727273,,,,3.35,3.375,,,,,3.66363636364,,,,,,,,,,4.41025641026,4.5,,4.75,,,,,,,,,3.27272727273,3.27272727273,1.33333333333,4.0,,,3.60810810811,,,,,4.04545454545,3.3125,,,4.48484848485,,,3.44897959184,3.31901840491,3.46296296296,4.2,1.33333333333,,3.74074074074,4.5,4.32624113475,,,,,,,,,,,,,,,3.09090909091,,2.0,,3.41935483871,,,,5.0,3.72222222222,,4.5,4.5,,4.07692307692,2.0,3.86956521739,3.7249070632,4.44827586207,,,,,,,,,,,,,3.66666666667,,,,,,,3.14173228346,,4.2,,,,,3.25333333333,
1050,G3200030002603,4.0,3.82857142857,3.71428571429,2.9298245614,2.19230769231,,,,3.8790960452,,4.6,,,,3.5,3.33333333333,,3.71428571429,4.05357142857,,3.86759581882,3.52413793103,3.88888888889,,,2.5,2.5,3.0,2.38333333333,3.72684085511,3.61818181818,,1.92307692308,4.125,,,3.95081967213,3.61111111111,,,,3.33333333333,,2.71428571429,,,,4.71428571429,,,4.0,3.27272727273,,4.41309823678,,,3.5,,4.01428571429,,,3.13421052632,,,,3.87610619469,4.23783783784,3.71428571429,,4.73469387755,4.73469387755,3.76470588235,,2.4,,,,3.77622377622,,,,4.8,,,4.60869565217,,,,,,,2.51515151515,,3.13421052632,3.20066889632,,,3.68301886792,,4.13436692506,3.87603305785,,,,,,,,,,4.60869565217,3.77622377622,3.88505747126,3.76836158192,,,,4.40897755611,2.57954545455,3.86759581882,,,,,,,4.42857142857,,,,,,,,3.58898305085,,,,4.66666666667,,2.51515151515,,5.0,3.74331696672,,3.92434210526,,,,,4.09756097561,4.0085106383,5.0,,,,,,,,3.78260869565,5.0,,,,,,3.5,,,3.40487804878,,,4.86666666667,3.77622377622,3.83333333333,,,,4.27027027027,
1051,G3200030002604,,4.0523255814,3.65845648604,3.32989690722,3.0,,,,3.36146020347,4.2380952381,,,5.0,,3.85714285714,3.78787878788,,,4.52631578947,,3.56619937695,3.84126984127,3.0,,,,,3.32692307692,,3.74410774411,,,,,,,,4.2380952381,,,,,,4.33333333333,,,3.84126984127,,,,,3.3125,,,,,,2.875,,,,3.15602443087,,,,4.0,2.71428571429,,,,,3.63636363636,,,,,,,4.0,,,,,,,,,,,,,3.0,,3.14219919401,3.08255451713,,,,,2.10526315789,3.99866131191,,,,,2.875,3.36574074074,,4.5,,,,4.0,3.30308219178,,,,3.74753451677,,3.59135802469,,,3.0,,,4.41666666667,3.46666666667,,,,,,,,3.10344827586,,,,,3.47311827957,3.0,,,3.63081099423,,2.71428571429,,,,,,3.66666666667,4.5,,,,,3.03703703704,,3.58441558442,3.99866131191,,,,,,,,,,,,,,,3.32692307692,,2.2,,,
1052,G3200030002605,,,2.0,3.86855670103,1.625,,,,3.8075862069,3.37288135593,,,,,3.125,,,,,,2.63198458574,4.03333333333,,,,,,,2.0,,2.71428571429,,,,,,,3.37288135593,,,,2.71428571429,,,,,4.11111111111,,,4.0,,,,,,,,,,,,3.58346094946,,,,4.0,,,,,,3.88917306053,,3.125,,3.37288135593,,,3.75,,,,,,,,,,,,,1.625,,3.58346094946,3.58346094946,,,,,3.94382022472,,,,,,,3.60465116279,,4.03333333333,,,,4.0,3.70689655172,,,,,,2.63327032136,,,,,,,2.8,,,,,,,,3.67441860465,,,,,,1.625,,,3.80711206897,,2.55555555556,,,,,4.0,4.0,4.03333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,G3200030002706,5.0,4.53846153846,4.07299270073,,,,,,4.44444444444,4.35135135135,,,,,,,4.4,,,4.53846153846,4.04210526316,4.5,4.17647058824,,,,,,3.76991150442,3.65187713311,,,,,,,2.0,,,,,,,,,,,,,,3.9,,,,,,,3.66666666667,,,3.22727272727,,,,,5.0,3.48341232227,3.0,4.46153846154,,,3.77419354839,,,,,,,3.88888888889,4.2,,,,,,,,,,,,,3.0,,,,,3.0,3.0,3.9348534202,,,,,,3.66666666667,3.84782608696,,,,,,,3.16071428571,,,,,,4.04210526316,,,,,,,5.0,4.66666666667,,4.66666666667,,,3.46875,,3.68372093023,,,,,,,,,3.75273722628,,3.43577981651,,,,,,3.9,,2.0,3.64102564103,,,,,3.85294117647,,,4.53571428571,,,2.33333333333,,,,4.2,,,,3.6,,,3.34482758621,,,5.0,
1054,G3200030002707,,,,,,,,3.0,4.08333333333,,,,,,3.66666666667,,,2.8,2.77777777778,,,3.76470588235,,,,4.21428571429,4.3,3.41025641026,,3.41025641026,,,,,,4.4,,3.5,,,,3.0,,,,,,3.65671641791,4.66666666667,2.87755102041,3.875,,,,,,,4.5,3.66666666667,,,4.4,,4.5625,,2.87755102041,4.08620689655,2.8,,,,3.50427350427,,,,,,3.20588235294,2.75,,,,,3.46153846154,4.68,,,3.0,3.75,,,3.27777777778,,,,,,,,,,3.8,4.31914893617,,,2.16666666667,,,,,,,,3.35714285714,,3.83333333333,,3.66666666667,3.76470588235,3.66666666667,,3.46153846154,3.66666666667,4.68181818182,,,3.66666666667,,2.7,2.7,2.7,2.7,2.65217391304,,2.55172413793,,1.0,1.0,,,2.8,,,3.46017699115,,3.79069767442,2.66666666667,,,1.0,,3.50877192982,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,,2.33333333333,,,,
1055,G3200030002708,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,G3200030002808,,4.24060150376,,4.28571428571,,,,,3.63636363636,,,,,,,,,,,3.83333333333,4.28571428571,4.35897435897,,,,4.33333333333,4.33333333333,,,,,,,,4.94339622642,,,3.625,,,,,,,3.66666666667,,4.6,4.44444444444,4.41379310345,,3.75,,,,4.30434782609,,,,,,,3.9756097561,3.75,,,4.28,2.0,,4.33333333333,2.83333333333,3.41666666667,3.75,,,4.47368421053,,,,,4.33333333333,,4.88235294118,,,4.34375,,,,,,,3.83333333333,,,5.0,,,,,4.1,,,,,,4.76315789474,,,,,,,4.28,3.23529411765,,,,,3.75,3.55,,,,,4.28225806452,3.9756097561,,3.53333333333,3.53333333333,3.53333333333,,,3.53333333333,,4.1,,5.0,4.82857142857,4.8,,,,,3.73384030418,,3.925,,,,5.0,,4.33333333333,,,,,,,,,,4.33333333333,,,3.69465648855,,,,,4.33333333333,5.0,,,4.88,3.69465648855,4.21739130435,3.53333333333,,,,
1057,G3200030002810,,,,,4.5,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.98371335505,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.38974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27272727273,,3.38974358974,2.61958568738,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27272727273,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,G3200030002811,,3.64957264957,4.01604278075,4.2044198895,,,,,3.91176470588,4.17543859649,,,,3.69565217391,4.1875,3.68817204301,3.546875,3.5,,3.8,3.46153846154,4.05078125,,,,,,4.24315068493,,,,,,,,,,3.68571428571,4.38888888889,,,3.49122807018,,4.33333333333,5.0,4.33333333333,3.6,,4.3125,,3.94805194805,,,,2.63636363636,,4.6,,3.57142857143,,,,3.66666666667,5.0,,,2.95789473684,3.5,3.64957264957,,,3.91955617198,5.0,3.875,4.3125,4.79310344828,,,3.07692307692,3.07382550336,,4.33552631579,,,4.02040816327,3.66666666667,,,3.89285714286,2.77777777778,,3.30769230769,,,,,4.37078651685,,,,3.25396825397,,4.08831168831,,,4.75757575758,,4.46280991736,3.875,,,,,3.48979591837,,,,,3.83870967742,3.78723404255,,3.65217391304,3.69565217391,5.0,,,,,4.66666666667,4.66666666667,,,4.66666666667,,3.92307692308,,,3.77777777778,,,4.5,,3.66666666667,3.93111831442,,3.79166666667,2.06666666667,,4.75757575758,,,4.33858267717,4.32258064516,,3.66666666667,3.57142857143,,,,,3.875,3.4,3.0,,,,3.69565217391,3.48,,,,,,5.0,3.90833333333,,,,,,4.65882352941
1059,G3200030002814,4.0,5.0,3.16049382716,3.86153846154,,3.5652173913,,4.375,,,,,3.3125,2.8,3.02941176471,,3.84848484848,2.0,3.53846153846,,3.8125,4.15104166667,,,,3.44444444444,,,,3.47345132743,,,3.66666666667,,,,,3.83333333333,,,,3.32142857143,,3.66666666667,,3.47619047619,4.375,3.80555555556,3.4,2.54545454545,3.63636363636,,,,,,3.66666666667,4.3125,4.75,,,3.33333333333,,,,3.09090909091,3.47222222222,2.0,5.0,,3.33333333333,3.83464566929,2.0,3.52380952381,3.4,,,,2.54545454545,,4.54676258993,4.12676056338,3.55555555556,3.5652173913,4.27966101695,3.125,,5.0,3.24137931034,,2.0,3.0,,,3.66666666667,,4.46829268293,,,,4.50943396226,3.0,3.55474452555,,,4.26136363636,3.71428571429,4.0,4.34259259259,,,4.34117647059,3.90909090909,3.85507246377,,2.52777777778,,,3.98113207547,3.8125,,3.5652173913,3.04761904762,3.8,,,,,3.15789473684,3.31034482759,3.15789473684,3.15789473684,3.31034482759,,4.02298850575,,,5.0,,,1.33333333333,,,3.84066955983,3.55474452555,3.82716049383,4.125,,4.35714285714,,3.78947368421,3.33712121212,4.54676258993,,3.27777777778,,3.85714285714,,3.85714285714,,3.82407407407,4.35135135135,,2.63636363636,,,2.8,,,5.0,,,2.0,,,,3.38461538462,,,3.65853658537,
1060,G3200030002821,,4.10126582278,4.07352941176,2.93710691824,2.57142857143,,,4.8,4.24606299213,3.88695652174,,,5.0,3.5,3.59375,,3.32,4.15384615385,,4.0,3.84705882353,4.20408163265,2.0,,,,,,2.79245283019,2.0,,,,,3.66666666667,,4.15333333333,3.26771653543,,5.0,4.52956989247,5.0,,,,,2.75,,2.71428571429,,,,,,3.625,3.42857142857,2.84615384615,3.0,3.42857142857,,,3.25,4.57142857143,5.0,,,2.65957446809,4.15384615385,3.8,,,3.42342342342,,3.58823529412,,3.31034482759,,,3.12,3.8,5.0,3.67857142857,,,3.65,4.75,,,,,,2.5625,,3.25,3.52,,3.69230769231,,,3.36752136752,3.57575757576,,,3.0,,3.06666666667,4.1,4.18181818182,,,,3.92771084337,,3.17,,,,4.1,4.19047619048,3.84705882353,,,,,,,,,,,,,,,3.3768115942,3.66666666667,,,,,2.57142857143,,4.33333333333,3.69645690111,,5.0,3.84584980237,3.0,5.0,,,3.81818181818,5.0,,4.75,,,,,3.47222222222,3.89296636086,4.14285714286,,,3.80882352941,,,2.0,,3.91666666667,,,,5.0,,,,,,,
1061,G3200030002822,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02272727273,,,,,,,4.05263157895,,,4.0,,,,,,,,,,4.73333333333,,,,,,,,,,,,,,,,,,,,,,4.24242424242,,,4.73333333333,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,4.24242424242,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,G3200030002823,,,,,2.25,1.71428571429,,,3.52941176471,,,,4.61538461538,3.0,3.95454545455,3.8,3.70833333333,,,4.5,3.9504950495,4.42105263158,3.89230769231,,,3.33333333333,,,3.51260504202,2.9,,,,,,,2.66666666667,3.45833333333,,,,,,,,,,,,3.45098039216,4.33333333333,,,3.81707317073,,,,4.71428571429,,,4.33333333333,,,,,3.62962962963,3.34615384615,,,,,3.81349206349,1.71428571429,,,,,,3.71698113208,,,,,,5.0,,,,1.71428571429,,,3.42857142857,,,4.66666666667,,4.33333333333,,,3.33333333333,3.50406504065,,,,,3.84615384615,4.03571428571,,,,,,,3.63953488372,,2.6,,3.52941176471,4.3125,3.9504950495,,,3.0,5.0,,,,,,,3.82352941176,,3.82352941176,,2.85135135135,,,,,,2.25,,,3.60063897764,,3.23076923077,,,,,,3.30344827586,,,4.33333333333,,,,,,3.52554744526,,,,3.93043478261,3.28571428571,3.94736842105,,,,,,,,,,,,,,
1063,G3200030002824,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,2.5,3.5,,,,,,,,,,3.5,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,G3200030002825,,,,,,,,,,,,,,,4.73684210526,,,,,5.0,,4.2,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,4.66666666667,,,,,,,,,,,,,,,,,,,2.5,,,1.0,1.0,4.66666666667,,4.66666666667,,,,,,,5.0,3.46153846154,,,4.63636363636,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2.5,,,,,,,,,,,,,,,,,,,,,3.88235294118,,,5.0,,,,,,3.75,,,,,,,,4.0,,,,,,,,,,,,2.5,,,,,,,,,,5.0,,,,,,,
1065,G3200030002826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
